,nct_id,canonical_aact_conditions,snomed_termid,aact_snomed_term_canonical_conditions,aact_cdist_conditions,Top_Concept,Top_Concept_Canonical,Top_Concept_Canonical_First
15274,NCT02773212,cocaine-related disorders,1187220002,Disorder caused by cocaine (disorder),6.3883,[],[],Disorder caused by cocaine (disorder)
15275,NCT02773576,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15276,NCT02773771,muscular atrophy,88092000,Muscle atrophy (disorder),0.0,[],[],Muscle atrophy (disorder)
15277,NCT02774239,myasthenia gravis,91637004,Myasthenia gravis (disorder),0.0,"[128213006, 257277002]","['Neuromuscular junction disorder (disorder)', 'Combined disorder of muscle AND peripheral nerve (disorder)']",Neuromuscular junction disorder (disorder)
15278,NCT02774564,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15279,NCT02775110,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
15280,NCT02775591,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15281,NCT02775942,poliomyelitis,398102009,Acute poliomyelitis (disorder),0.002,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
15282,NCT02776189,brain diseases,81308009,Disorder of brain (disorder),4.1925,[],[],Disorder of brain (disorder)
15283,NCT02776215,autism spectrum disorder,35919005,Pervasive developmental disorder (disorder),0.0,[],[],Pervasive developmental disorder (disorder)
15284,NCT02776215,"sleep disorders, circadian rhythm",271794005,Disorder of sleep-wake cycle (disorder),5.027,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
15285,NCT02776215,smith-magenis syndrome,401315004,Smith-Magenis syndrome (disorder),0.0,[],[],Smith-Magenis syndrome (disorder)
15286,NCT02776488,"brain injuries, traumatic",127295002,Traumatic brain injury (disorder),2.7389,[],[],Traumatic brain injury (disorder)
15287,NCT02777320,sciatica,23056005,Sciatica (disorder),0.0057,[],[],Sciatica (disorder)
15288,NCT02777424,intracranial hemorrhages,1386000,Intracranial hemorrhage (disorder),2.0027,[],[],Intracranial hemorrhage (disorder)
15289,NCT02777671,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
15290,NCT02778581,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15291,NCT02778945,muscle weakness,88092000,Muscle atrophy (disorder),10.0063,[],[],Muscle atrophy (disorder)
15292,NCT02779140,botulism,398565003,Infection caused by Clostridium botulinum (disorder),0.005,[],[],Infection caused by Clostridium botulinum (disorder)
15293,NCT02779868,sarcopenia,772791006,Sarcopenia (disorder),0.0,[],[],Sarcopenia (disorder)
15294,NCT02779959,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
15295,NCT02780570,guillain-barre syndrome,40956001,Guillain-Barré syndrome (disorder),0.0,"[1259104004, 42345000]","['Autoimmune inflammation of nerve (disorder)', 'Polyneuropathy (disorder)']",Autoimmune inflammation of nerve (disorder)
15296,NCT02780804,brain stem neoplasms,126961004,Neoplasm of brain stem (disorder),2.8701,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
15297,NCT02780895,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15298,NCT02781090,tobacco use disorder,89765005,Tobacco dependence syndrome (disorder),8.4497,"[91388009, 56294008]","['Psychoactive substance abuse (disorder)', 'Nicotine dependence (disorder)']",Psychoactive substance abuse (disorder)
15299,NCT02781727,pituitary diseases,399244003,Disorder of pituitary gland (disorder),1.7953,[],[],Disorder of pituitary gland (disorder)
15300,NCT02782208,brain diseases,81308009,Disorder of brain (disorder),4.1925,[],[],Disorder of brain (disorder)
15301,NCT02782208,hypopituitarism,74728003,Hypopituitarism (disorder),0.0046,[399244003],['Disorder of pituitary gland (disorder)'],Disorder of pituitary gland (disorder)
15302,NCT02782208,pituitary diseases,399244003,Disorder of pituitary gland (disorder),1.7953,[],[],Disorder of pituitary gland (disorder)
15303,NCT02782429,delirium,2776000,Delirium (disorder),0.0068,[286933003],['Confusional state (disorder)'],Confusional state (disorder)
15304,NCT02782429,dementia,52448006,Dementia (disorder),0.0,[],[],Dementia (disorder)
15305,NCT02782481,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15306,NCT02782858,"multiple sclerosis, relapsing-remitting",426373005,Relapsing remitting multiple sclerosis (disorder),2.9253,[24700007],['Multiple sclerosis (disorder)'],Multiple sclerosis (disorder)
15307,NCT02782897,"intracranial hemorrhage, hypertensive",1260271009,Hemorrhagic cerebral infarction due to hypertension (disorder),9.6776,[432504007],['Cerebral infarction (disorder)'],Cerebral infarction (disorder)
15308,NCT02782975,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15309,NCT02783092,epilepsy,84757009,Epilepsy (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
15310,NCT02783430,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
15311,NCT02783573,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15312,NCT02783846,unconsciousness,709012003,Minimally conscious state (disorder),10.9441,[],[],Minimally conscious state (disorder)
15313,NCT02784145,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15314,NCT02784210,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
15315,NCT02784821,"leukomalacia, periventricular",230769007,Periventricular leukomalacia (disorder),2.6538,[],[],Periventricular leukomalacia (disorder)
15316,NCT02784847,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
15317,NCT02784847,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
15318,NCT02785393,substance-related disorders,91388009,Substance-related disorders,10.9351,[],[],Substance-related disorders
15319,NCT02785601,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
15320,NCT02785614,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
15321,NCT02785705,poliomyelitis,398102009,Acute poliomyelitis (disorder),0.002,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
15322,NCT02785978,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15323,NCT02786667,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15324,NCT02787590,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15325,NCT02787746,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15326,NCT02788513,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15327,NCT02788552,korsakoff syndrome,69482004,Korsakoff's psychosis (disorder),6.4088,"[724729003, 719848005]","['Psychotic disorder caused by psychoactive substance (disorder)', 'Disorder caused by alcohol (disorder)']",Psychotic disorder caused by psychoactive substance (disorder)
15328,NCT02789020,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15329,NCT02789592,rem sleep behavior disorder,415238003,Rapid eye movement sleep behavior disorder (disorder),0.0055,[],[],Rapid eye movement sleep behavior disorder (disorder)
15330,NCT02789592,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15331,NCT02790034,rett syndrome,68618008,Rett syndrome (disorder),0.0,"[35919005, 363235000, 110359009, 78689005]","['Pervasive developmental disorder (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Intellectual disability (disorder)', 'Chronic brain syndrome (disorder)']",Pervasive developmental disorder (disorder)
15332,NCT02790970,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
15333,NCT02791191,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15334,NCT02792153,anorexia nervosa,56882008,Anorexia nervosa (disorder),0.0059,[231520001],['Behavioral syndrome associated with physiological disturbance and physical factors (disorder)'],Behavioral syndrome associated with physiological disturbance and physical factors (disorder)
15335,NCT02792179,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15336,NCT02792257,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15337,NCT02792517,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
15338,NCT02793466,central nervous system neoplasms,126951006,Neoplasm of central nervous system (disorder),2.7026,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
15339,NCT02793648,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
15340,NCT02794168,"brain injuries, traumatic",127295002,Traumatic brain injury (disorder),2.7389,[],[],Traumatic brain injury (disorder)
15341,NCT02794389,anorexia nervosa,56882008,Anorexia nervosa (disorder),0.0059,[231520001],['Behavioral syndrome associated with physiological disturbance and physical factors (disorder)'],Behavioral syndrome associated with physiological disturbance and physical factors (disorder)
15342,NCT02794441,migraine disorders,37796009,Migraine (disorder),3.8284,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
15343,NCT02794441,migraine,37796009,Migraine (disorder),0.0053,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
15344,NCT02794857,amyotrophic lateral sclerosis,86044005,Amyotrophic lateral sclerosis (disorder),0.0,[37340000],['Motor neuron disease (disorder)'],Motor neuron disease (disorder)
15345,NCT02795455,anorexia nervosa,56882008,Anorexia nervosa (disorder),0.0059,[231520001],['Behavioral syndrome associated with physiological disturbance and physical factors (disorder)'],Behavioral syndrome associated with physiological disturbance and physical factors (disorder)
15346,NCT02795676,fabry disease,16652001,Fabry's disease (disorder),0.0041,"[363235000, 238028008]","['Hereditary disorder of nervous system (disorder)', 'Sphingolipidosis (disorder)']",Hereditary disorder of nervous system (disorder)
15347,NCT02795780,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15348,NCT02796144,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
15349,NCT02796144,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
15350,NCT02796144,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15351,NCT02796859,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
15352,NCT02796859,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15353,NCT02797015,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
15354,NCT02797080,friedreich ataxia,10394003,Friedreich ataxia (disorder),0.0065,"[48522003, 85102008, 363235000, 78689005]","['Spinal cord disorder (disorder)', 'Cerebellar ataxia (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Chronic brain syndrome (disorder)']",Spinal cord disorder (disorder)
15355,NCT02797197,sarcopenia,772791006,Sarcopenia (disorder),0.0,[],[],Sarcopenia (disorder)
15356,NCT02797951,cluster headache,193031009,Cluster headache syndrome (disorder),0.0,[230461009],['Headache disorder (disorder)'],Headache disorder (disorder)
15357,NCT02797951,chronic cluster headache,230473009,Chronic cluster headache (disorder),0.0014,"[230461009, 78689005]","['Headache disorder (disorder)', 'Chronic brain syndrome (disorder)']",Headache disorder (disorder)
15358,NCT02798159,erectile dysfunction,860914002,Erectile dysfunction (disorder),0.0059,[231532002],['Sexual disorder (disorder)'],Sexual disorder (disorder)
15359,NCT02798406,nervous system diseases,118940003,Disorder of nervous system (disorder),1.748,[],[],Disorder of nervous system (disorder)
15360,NCT02798406,brain neoplasms,126952004,Neoplasm of brain (disorder),2.6468,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
15361,NCT02798601,craniocerebral trauma,275382005,Cerebral trauma (disorder),10.141,[127295002],['Traumatic brain injury (disorder)'],Traumatic brain injury (disorder)
15362,NCT02799511,cerebrovascular disorders,62914000,Cerebrovascular disease (disorder),3.4492,[],[],Cerebrovascular disease (disorder)
15363,NCT02799511,"ischemic attack, transient",266257000,Transient ischemic attack (disorder),2.1254,[],[],Transient ischemic attack (disorder)
15364,NCT02799797,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
15365,NCT02800070,fabry disease,16652001,Fabry's disease (disorder),0.0041,"[363235000, 238028008]","['Hereditary disorder of nervous system (disorder)', 'Sphingolipidosis (disorder)']",Hereditary disorder of nervous system (disorder)
15366,NCT02800083,"alcohol-induced disorders, nervous system",1234772003,Neurological disorder caused by ethanol (disorder),6.9815,[719848005],['Disorder caused by alcohol (disorder)'],Disorder caused by alcohol (disorder)
15367,NCT02800161,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
15368,NCT02800174,carotid stenosis,64586002,Carotid artery stenosis (disorder),3.1193,[371160000],['Disorder of carotid artery (disorder)'],Disorder of carotid artery (disorder)
15369,NCT02800486,brain neoplasms,126952004,Neoplasm of brain (disorder),2.6468,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
15370,NCT02800577,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
15371,NCT02801032,"stroke, lacunar",230698000,Lacunar infarction (disorder),2.1551,[432504007],['Cerebral infarction (disorder)'],Cerebral infarction (disorder)
15372,NCT02801032,cerebral small vessel diseases,443929000,Small vessel cerebrovascular disease (disorder),2.8737,[],[],Small vessel cerebrovascular disease (disorder)
15373,NCT02801071,postpoliomyelitis syndrome,31097004,Post poliomyelitis syndrome (disorder),5.6911,[37340000],['Motor neuron disease (disorder)'],Motor neuron disease (disorder)
15374,NCT02801357,substance withdrawal syndrome,1254795002,Substance withdrawal syndrome (disorder),0.0,[],[],Substance withdrawal syndrome (disorder)
15375,NCT02802072,carotid stenosis,64586002,Carotid artery stenosis (disorder),3.1193,[371160000],['Disorder of carotid artery (disorder)'],Disorder of carotid artery (disorder)
15376,NCT02803749,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15377,NCT02804126,neuropathic pain,247384001,Neurological pain disorder (disorder),9.3434,[],[],Neurological pain disorder (disorder)
15378,NCT02804126,neuralgia,23096007,Cranial neuralgia (disorder),8.6018,[],[],Cranial neuralgia (disorder)
15379,NCT02804373,prader-willi syndrome,89392001,Prader-Willi syndrome (disorder),0.0,[399244003],['Disorder of pituitary gland (disorder)'],Disorder of pituitary gland (disorder)
15380,NCT02804568,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15381,NCT02806128,cerebral infarction,432504007,Cerebral infarction (disorder),0.0,[],[],Cerebral infarction (disorder)
15382,NCT02806284,meningitis,7180009,Meningitis (disorder),0.0014,[],[],Meningitis (disorder)
15383,NCT02806440,fibromyalgia,203082005,Fibromyalgia (disorder),0.0,[],[],Fibromyalgia (disorder)
15384,NCT02806882,meningitis,7180009,Meningitis (disorder),0.0014,[],[],Meningitis (disorder)
15385,NCT02806895,"sleep apnea, obstructive",78275009,Obstructive sleep apnea syndrome (disorder),2.3482,[73430006],['Sleep apnea (disorder)'],Sleep apnea (disorder)
15386,NCT02806908,narcolepsy,60380001,Narcolepsy (disorder),0.0,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
15387,NCT02807467,delirium,2776000,Delirium (disorder),0.0068,[286933003],['Confusional state (disorder)'],Confusional state (disorder)
15388,NCT02807649,mental fatigue,442099003,Psychogenic fatigue (disorder),9.1383,[723916001],['Bodily distress disorder (disorder)'],Bodily distress disorder (disorder)
15389,NCT02807649,"fatigue syndrome, chronic",52702003,Chronic fatigue syndrome (disorder),2.3384,[],[],Chronic fatigue syndrome (disorder)
15390,NCT02807675,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15391,NCT02808624,peripheral nervous system diseases,42658009,Disorder of the peripheral nervous system (disorder),4.5906,[],[],Disorder of the peripheral nervous system (disorder)
15392,NCT02809079,neuromyelitis optica,25044007,Neuromyelitis optica (disorder),0.007,"[77157004, 48522003]","['Disorder of optic nerve (disorder)', 'Spinal cord disorder (disorder)']",Disorder of optic nerve (disorder)
15393,NCT02809131,syncope,427461000,Near syncope (disorder),6.7043,[],[],Near syncope (disorder)
15394,NCT02809261,carpal tunnel syndrome,57406009,Carpal tunnel syndrome (disorder),0.0,"[397828008, 128189008]","['Median neuropathy (disorder)', 'Mononeuropathy (disorder)']",Median neuropathy (disorder)
15395,NCT02809937,delirium,2776000,Delirium (disorder),0.0068,[286933003],['Confusional state (disorder)'],Confusional state (disorder)
15396,NCT02810392,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
15397,NCT02810483,prader-willi syndrome,89392001,Prader-Willi syndrome (disorder),0.0,[399244003],['Disorder of pituitary gland (disorder)'],Disorder of pituitary gland (disorder)
15398,NCT02810782,neonatal abstinence syndrome,414819007,Neonatal abstinence syndrome (disorder),0.0,[],[],Neonatal abstinence syndrome (disorder)
15399,NCT02810899,brain neoplasms,126952004,Neoplasm of brain (disorder),2.6468,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
15400,NCT02810964,schizoaffective disorder,68890003,Schizoaffective disorder (disorder),0.0,[],[],Schizoaffective disorder (disorder)
15401,NCT02810964,psychotic disorders,69322001,Psychotic disorder (disorder),1.1842,[],[],Psychotic disorder (disorder)
15402,NCT02810964,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15403,NCT02811133,anxiety disorders,197480006,Anxiety disorder (disorder),1.5909,[],[],Anxiety disorder (disorder)
15404,NCT02811133,bipolar disorder,13746004,Bipolar disorder (disorder),0.0,[],[],Bipolar disorder (disorder)
15405,NCT02811627,autism spectrum disorder,35919005,Pervasive developmental disorder (disorder),0.0,[],[],Pervasive developmental disorder (disorder)
15406,NCT02811653,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15407,NCT02812147,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15408,NCT02812368,autism spectrum disorder,35919005,Pervasive developmental disorder (disorder),0.0,[],[],Pervasive developmental disorder (disorder)
15409,NCT02812394,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15410,NCT02813044,pituitary neoplasms,127024001,Neoplasm of pituitary gland (disorder),3.1728,"[399244003, 126950007]","['Disorder of pituitary gland (disorder)', 'Neoplasm of nervous system (disorder)']",Disorder of pituitary gland (disorder)
15411,NCT02813070,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15412,NCT02813434,cognition disorders,443265004,Cognitive disorder (disorder),3.5347,[],[],Cognitive disorder (disorder)
15413,NCT02813434,dementia,52448006,Dementia (disorder),0.0,[],[],Dementia (disorder)
15414,NCT02813447,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
15415,NCT02813512,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
15416,NCT02814565,spasm,73173006,Spasm of cerebral arteries (disorder),11.6734,[],[],Spasm of cerebral arteries (disorder)
15417,NCT02815540,lennox-gastaut syndrome,230418006,Lennox-Gastaut syndrome (disorder),0.0,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
15418,NCT02815540,lennox gastaut syndrome,230418006,Lennox-Gastaut syndrome (disorder),1.4803,[128613002],['Seizure disorder (disorder)'],Seizure disorder (disorder)
15419,NCT02815800,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15420,NCT02816554,japanese encephalitis,52947006,Japanese encephalitis virus disease (disorder),0.002,"[128117002, 45170000]","['Infectious disease of central nervous system (disorder)', 'Encephalitis (disorder)']",Infectious disease of central nervous system (disorder)
15421,NCT02816554,"encephalitis, japanese",52947006,Japanese encephalitis virus disease (disorder),0.0066,"[128117002, 45170000]","['Infectious disease of central nervous system (disorder)', 'Encephalitis (disorder)']",Infectious disease of central nervous system (disorder)
15422,NCT02816762,sleep apnea syndromes,73430006,Sleep apnea (disorder),1.7621,[],[],Sleep apnea (disorder)
15423,NCT02816827,mental fatigue,442099003,Psychogenic fatigue (disorder),9.1383,[723916001],['Bodily distress disorder (disorder)'],Bodily distress disorder (disorder)
15424,NCT02817321,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
15425,NCT02817451,poliomyelitis,398102009,Acute poliomyelitis (disorder),0.002,[128117002],['Infectious disease of central nervous system (disorder)'],Infectious disease of central nervous system (disorder)
15426,NCT02818777,parkinson disease,49049000,Parkinson's disease (disorder),0.0073,[32798002],['Parkinsonism (disorder)'],Parkinsonism (disorder)
15427,NCT02819557,"muscular dystrophy, duchenne",76670001,Duchenne muscular dystrophy (disorder),2.1429,[73297009],['Muscular dystrophy (disorder)'],Muscular dystrophy (disorder)
15428,NCT02819557,duchenne muscular dystrophy,76670001,Duchenne muscular dystrophy (disorder),0.0046,[73297009],['Muscular dystrophy (disorder)'],Muscular dystrophy (disorder)
15429,NCT02819778,craniocerebral trauma,275382005,Cerebral trauma (disorder),10.141,[127295002],['Traumatic brain injury (disorder)'],Traumatic brain injury (disorder)
15430,NCT02820441,"sleep apnea, central",27405005,Central sleep apnea syndrome (disorder),2.9289,[],[],Central sleep apnea syndrome (disorder)
15431,NCT02820519,neuropathic pain,247384001,Neurological pain disorder (disorder),9.3434,[],[],Neurological pain disorder (disorder)
15432,NCT02820519,neuralgia,23096007,Cranial neuralgia (disorder),8.6018,[],[],Cranial neuralgia (disorder)
15433,NCT02820610,analgesia,373265006,Analgesia,7.8216,[],[],Analgesia
15434,NCT02820896,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15435,NCT02821689,dermatomyositis,396230008,Dermatomyositis (disorder),0.0062,[26889001],['Myositis (disorder)'],Myositis (disorder)
15436,NCT02821715,narcolepsy,60380001,Narcolepsy (disorder),0.0,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
15437,NCT02822144,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
15438,NCT02824055,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15439,NCT02824107,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
15440,NCT02824627,mood disorders,46206005,Mood disorder (disorder),1.8501,[],[],Mood disorder (disorder)
15441,NCT02824666,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15442,NCT02824770,sleep deprivation,248256006,Not getting enough sleep (disorder),7.9688,"[194437008, 44186003]","['Disorders of initiating and maintaining sleep (disorder)', 'Dyssomnia (disorder)']",Disorders of initiating and maintaining sleep (disorder)
15443,NCT02825199,vertigo,50438001,Peripheral vertigo (disorder),6.5231,[],[],Peripheral vertigo (disorder)
15444,NCT02825745,nervous system diseases,118940003,Disorder of nervous system (disorder),1.748,[],[],Disorder of nervous system (disorder)
15445,NCT02826200,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
15446,NCT02826694,hearing loss,15188001,Hearing loss (disorder),0.0,[128540005],['Hearing disorder (disorder)'],Hearing disorder (disorder)
15447,NCT02828072,depression,35489007,Depressive disorder (disorder),0.0044,[],[],Depressive disorder (disorder)
15448,NCT02829268,wolfram syndrome,70694009,Wolfram syndrome (disorder),0.0,"[77157004, 363235000, 128540005]","['Disorder of optic nerve (disorder)', 'Hereditary disorder of nervous system (disorder)', 'Hearing disorder (disorder)']",Disorder of optic nerve (disorder)
15449,NCT02829268,ataxia,85102008,Cerebellar ataxia (disorder),6.9226,[],[],Cerebellar ataxia (disorder)
15450,NCT02829814,fibromyalgia,203082005,Fibromyalgia (disorder),0.0,[],[],Fibromyalgia (disorder)
15451,NCT02829814,nervous system diseases,118940003,Disorder of nervous system (disorder),1.748,[],[],Disorder of nervous system (disorder)
15452,NCT02829814,neuromuscular diseases,257277002,Combined disorder of muscle AND peripheral nerve (disorder),3.5362,[],[],Combined disorder of muscle AND peripheral nerve (disorder)
15453,NCT02829814,muscular diseases,129565002,Disorder of skeletal AND/OR smooth muscle (disorder),6.5595,[],[],Disorder of skeletal AND/OR smooth muscle (disorder)
15454,NCT02830152,cerebral hemorrhage,274100004,Cerebral hemorrhage (disorder),0.0024,[1386000],['Intracranial hemorrhage (disorder)'],Intracranial hemorrhage (disorder)
15455,NCT02830152,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
15456,NCT02831101,unconsciousness,709012003,Minimally conscious state (disorder),10.9441,[],[],Minimally conscious state (disorder)
15457,NCT02831231,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15458,NCT02831257,meningioma,302820008,Intracranial meningioma (disorder),6.2067,[126950007],['Neoplasm of nervous system (disorder)'],Neoplasm of nervous system (disorder)
15459,NCT02831257,neurofibromatosis 2,92503002,Neurofibromatosis type 2 (disorder),1.5528,"[402874001, 126950007]","['Neoplasm of nerve sheath origin (disorder)', 'Neoplasm of nervous system (disorder)']",Neoplasm of nerve sheath origin (disorder)
15460,NCT02831283,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15461,NCT02831517,trigeminal neuralgia,31681005,Trigeminal neuralgia (disorder),0.0,"[64309007, 23096007]","['Trigeminal nerve disorder (disorder)', 'Cranial neuralgia (disorder)']",Trigeminal nerve disorder (disorder)
15462,NCT02831608,stroke,230690007,Cerebrovascular accident (disorder),0.0,[],[],Cerebrovascular accident (disorder)
15463,NCT02832037,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15464,NCT02832128,hearing loss,15188001,Hearing loss (disorder),0.0,[128540005],['Hearing disorder (disorder)'],Hearing disorder (disorder)
15465,NCT02832336,narcolepsy,60380001,Narcolepsy (disorder),0.0,[44186003],['Dyssomnia (disorder)'],Dyssomnia (disorder)
15466,NCT02832401,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
15467,NCT02833142,multiple sclerosis,24700007,Multiple sclerosis (disorder),0.0028,[],[],Multiple sclerosis (disorder)
15468,NCT02833792,alzheimer disease,26929004,Alzheimer's disease (disorder),0.005,[],[],Alzheimer's disease (disorder)
15469,NCT02834208,schizophrenia,58214004,Schizophrenia (disorder),0.0034,[],[],Schizophrenia (disorder)
